,0,1,2,3
651,653,C. Bradley | 18 | FB,-,
652,654,A. Garnacho | 17 | FW,-,
653,655,A. Diallo | 19 | FW,-,
654,656,M. Flores | 18 | WAM,-,
655,657,K. Baah | 18 | FW,-,
656,658,N. Nkounkou | 21 | FB,-,
657,659,A. Devine | 17 | CM,-,
658,660,K. Gordon | 17 | WAM,-,
659,661,S. Perkins | 17 | CAM,-,
660,662,T. Dibling | 15 | CAM,-,
661,663,L. Gibbs | 19 | CM,-,
662,664,S. Oulad M'hand | 18 | N/A,-,
663,665,T. Adaramola | 18 | FB,-,
664,666,B. Nelson | 17 | N/A,-,
665,667,Y. Mosquera | 20 | CB,-,
666,668,M. Cox | 18 | GK,-,
667,669,O. Hutchinson | 18 | CAM,-,
668,670,T. Gomes | 22 | CB,-,
669,671,Chiquinho | 21 | FB,-,
670,672,K. Moore | 18 | CB,-,
671,673,S. Waller | 18 | GK,-,
672,674,R. Lavia | 17 | DMC,-,
673,675,Á. Fernández | 18 | FB,-,
674,676,L. Bogarde | 17 | N/A,-,
675,677,T. O'Reilly | 18 | FW,-,
676,678,J. Storer | -78 | GK,-,
677,679,S. Forde | 17 | N/A,-,
678,680,D. Costelloe | 19 | FW,-,
679,681,A. Blake | 16 | WAM,-,
680,682,T. Çukur | 19 | FW,-,
681,683,J. Feeney | 16 | CB,-,
682,684,A. Gray | 15 | N/A,-,
683,685,V. Angelini | 18 | GK,-,
684,686,J. Grieves | 17 | WAM,-,
